ID,SMILES
5272,Nc1nn(Cc2ccccc2F)cc1Cl
5273,COc1ccc(C=C2N=C(c3cc([N+](=O)[O-])ccc3Cl)OC2=O)c(OC)c1
5274,CCC(O)C1CCCCC1O
5275,CCOc1cc(C[NH+]2CCN(c3cccc(Cl)c3)CC2)ccc1OC
5276,CN1CCC(c2cccs2)=N1
5277,Cc1nc2ccc(NC(=O)c3c(-c4ccccc4)noc3C)cc2s1
5278,COc1ccc(Cl)cc1NC(=O)c1nnn(Cc2cccc(C(F)(F)F)c2)c1N
5279,O=C(C=Cc1cccc(F)c1)Nc1nccs1
5280,CC1SC2=NC3=C(c4ccccc4C3=O)C(c3ccccc3Cl)N2C1=O
5281,COCCOC(=O)C(C#N)c1nc2ccccc2nc1N1CCOCC1
5282,O=C1NC(=O)N2CCSC2(Cc2ccccc2)N1
5283,CC(=O)OC(C(=O)c1ccc(N(C)C)cc1)c1ccc(C)cc1
5284,CCCC(=O)NC(=O)C(C#N)=CNc1cc(Cl)ccc1C
5285,COc1ccc(CNC(=O)c2c(N)n(N=Cc3ccc(N(C)C)cc3)c3nc4ccccc4nc23)cc1
5286,CCN(CC)C(=S)C(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1
5287,Cc1ccc(NC(=O)c2ccccc2C)cc1CN1C(=O)c2ccccc2C1=O
5288,O=C(CSc1nc2ccsc2c(=O)n1Cc1ccccc1)Nc1ccccc1C(F)(F)F
5289,N#Cc1ccc(NC(=O)c2cc3n(n2)C(C(F)(F)F)CC(c2cccs2)N3)cc1
5290,Cc1nn(C)c(C(=O)N2CC(C)OC(C)C2)c1Cl
5291,S=c1[nH]c2ccc3nsnc3c2[nH]1
5292,CC(=O)c1cccc(NC(=O)c2ccccc2)c1
5293,CCC(=C1C(=O)N(c2nc3ccccc3s2)N=C1C(F)(F)F)N1CCOCC1
5294,c1ccc(CC[NH2+]CC2COc3ccccc3O2)cc1
5295,COc1ccc(C2CC(=O)c3ccc4ccccc4c3O2)c(C(=O)[O-])c1OC
5296,O=C(COc1ccc(Cl)cc1)NNC(=O)C1COc2ccccc2O1
5297,CCn1nc(NC(=O)c2ccncc2)c2cc3ccc(C)cc3nc21
5298,COc1ccc(C(=O)NC2=NN3C(=NC(=O)CC3c3ccccc3)[N-]2)c(OC)c1
5299,O=C(Nc1ccccc1F)C1COc2ccccc2O1
5300,Cc1c(C(=O)Cl)oc2ccccc12
5301,COc1ccc2ccccc2c1C=NNC(=O)COc1ccccc1C
5302,COCCOC(=O)C1=C(C)NC2=C(C(=O)CCC2)C1c1cc2c(cc1Br)OCO2
5303,CCc1c(C)sc(NC(=O)CCl)c1C(=O)OC
5304,O=C(NN=Cc1cccc(C(F)(F)F)c1)c1cc2ccccc2o1
5305,Cc1ccccc1C=NNC(=O)C(C)Nc1cccc(Cl)c1
5306,O=C(CSc1ccc(F)cc1)Nc1ccc(OC(F)(F)F)cc1
5307,C#CCOc1ccc(C=C2SC(=O)N(CC(C)C)C2=O)cc1OC
5308,CN(C)c1cccc(C(=O)OCc2cc(Cl)ccc2OC(F)F)c1
5309,CC(C)(C)n1ncc(C#N)c1N
5310,NC(=O)c1ccccc1NC(=S)NC(=O)c1cc2ccccc2o1
5311,CS(=O)(=O)Oc1ncc(Cl)cc1Cl
5312,CC(C)Oc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1
5313,COc1ccccc1-n1c(=O)c2c3c(sc2n2c(SC(C)C)nnc12)CCC3
5314,CCc1nnc(S)n1N=Cc1cnn(C)c1
5315,Cc1ccc(C)c(C(=O)C=CC(=O)[O-])c1
5316,O=C(CF)c1ccc(Cl)cc1
5317,O=C1c2cccc3cc([N+](=O)[O-])cc(c23)C(=O)N1c1ccccn1
5318,CCC(=O)N1CCN(c2ccc(NC(=O)c3ccc(Br)o3)cc2Cl)CC1
5319,Cc1onc(-c2ccccc2)c1C(=O)NC1=NCCS1
5320,CC(C)C(C(=O)[O-])N1C(=O)C(=Cc2ccc(-c3ccc(Br)cc3)o2)SC1=S
5321,Cc1ccc(C(=O)NC(=S)Nc2cccc(Cl)c2N2CCOCC2)c(Cl)c1
5322,COc1cc(-c2ncnn2-c2sc3c(c2C#N)CCCCC3)ccc1O
5323,CC1(c2ccc(Cl)cc2)NC(=O)N(CC(=O)Nc2ccc(C#N)cc2)C1=O
5324,O=C(Cc1nc(-c2cnccn2)no1)NNC(=O)Nc1ccc(Cl)cc1
5325,O=C1NC(=O)N(C2CCCCC2)C(=O)C1=Cc1ccc(F)cc1
5326,O=C(CN1C(=O)C2C3c4ccccc4C(c4ccccc43)C2C1=O)OC(CCl)CCl
5327,C=CCOc1ccc2ccccc2c1C[NH2+]CC1CCCO1
5328,Cc1[nH]c2ccccc2c1C(=O)C[NH+]1CCCCC1CCO
5329,COc1ccc(Cl)cc1C(=O)Nc1nc2c(s1)CCCC2
5330,O=C(Oc1ccc2c(c1)OC(=Cc1cccnc1)C2=O)c1cccs1
5331,Cc1nn(Cc2ccc(C(=O)Nc3cc(Cl)cc(Cl)c3)o2)c(C)c1Cl
5332,Cc1cc(C)n(COc2ccc(C(=O)[O-])cc2)n1
5333,O=C(NCc1ccc(Cl)cc1)c1ccccc1-c1ccccc1
5334,COc1cccc(Cn2c(C3CC3)nc3ccc(NC(=O)C4CCCCC4)cc3c2=O)c1
5335,COc1cc2ccc(=O)oc2c2c1OCO2
5336,CCOc1ccc(-c2nc3sc(=Cc4ccc(C(=O)OC)cc4)c(=O)n3n2)cc1
5337,COc1cc(NC(=O)C=Cc2ccc(Cl)cc2Cl)cc(OC)c1OC
5338,Cc1ccc(NC(=O)N2CCCC2C(=O)NCCC(C)C)cc1
5339,Cc1c(C=O)c2ccccc2n1CC(=O)NCc1ccc2c(c1)OCO2
5340,CCN(CC)c1ccc2cc(S(=O)(=O)c3ccccc3)c(=O)oc2c1
5341,COC(=O)c1cc(C#N)c(Sc2ccc(Cl)cc2)nc1C
5342,Cc1cc(C(=O)NN=C(c2ccccc2)c2ccccc2)c(C)o1
5343,Cc1cccc(NC(=O)c2ccc(F)c(S(=O)(=O)N(C)C3CCCCC3)c2)c1
5344,CCN1C(=O)C(=NN2CCOCC2)c2ccccc21
5345,COc1ccc(NC(=S)NCCc2ccccn2)cc1
5346,NC(=O)c1ccc(OCc2ccccn2)cc1
5347,O=C(NN=Cc1ccccc1Cl)c1nn(Cc2ccc([N+](=O)[O-])cc2)cc1Br
5348,COc1ccc(-c2cc3nc(C)cc(N4CC(C)CC(C)C4)n3n2)cc1
5349,CSc1nn(-c2ccccc2)cc1C(N)=S
5350,Nc1nonc1C(=O)NCCNC(=O)c1cccs1
5351,COC(=O)CC1=C(c2ccc([N+](=O)[O-])cc2)CCC1=O
5352,O=C(c1cc(-c2ccc(Cl)c(Cl)c2)on1)N1CCCCCC1
5353,C[NH+]1CCc2nc(SCc3cccc(Cl)c3)c(C#N)cc2C1
5354,Cn1c(=O)[nH]c(=O)c2c1nc(N1CCCCCC1)n2CC(O)COc1ccccc1
5355,CN(O)C(=S)c1ccccc1
5356,O=C([O-])C1C[NH+](Cc2ccccc2)CCO1
5357,O=C1c2ccccc2C(=O)c2c1oc1cc(O)ccc21
5358,C[NH+]1CCN(c2ccc(NC(=O)c3cccs3)cc2)CC1
5359,CCC(C)c1ccc(O)c(NC(=S)NC(=O)c2cccc([N+](=O)[O-])c2C)c1
5360,Cc1ccc2c(c1)C1C[NH+](C)CCC1N2C(=O)C(C)C
5361,Cc1ccc2[nH]c(=O)c(CN(Cc3cccs3)S(=O)(=O)c3ccc(F)cc3)cc2c1
5362,Cn1c(=O)c2c(no[n+]2[O-])c2c(=O)n(-c3ccccc3)c(=O)n(-c3ccccc3)c21
5363,O=C([O-])c1cc(-n2cccc2)ccn1
5364,CCOC(=O)C1=C(N)OC2=C(C(=O)OC(C)C2)C12C(=O)Nc1ccccc12
5365,COc1ccc(C(=O)Nn2cc3cc([N+](=O)[O-])ccc3n2)cc1
5366,O=C(NCc1cccs1)c1cc(-c2ccccn2)nc2ccccc12
5367,CNC(=O)C(C#N)=Cc1ccc(-c2ccc(C)c(Cl)c2)o1
5368,Cc1ccc(C(=O)CC[NH+](C)C)o1
5369,O=C(NCc1ccccc1)C1c2ccccc2-c2ccccc21
5370,CCOc1ccc(C2C(C#N)=C(N)OC3=C2C(=O)CC(C)(C)C3)cc1OCC
5371,CC(=O)c1cccc(NC(=O)c2ccc([N+](=O)[O-])o2)c1
5372,O=C(Cn1cnc2ccc(F)cc2c1=O)Nc1ccccc1F
5373,N#Cc1ccc(NC(=O)CNc2cccc(F)c2)cc1Cl
5374,COc1ccc(CNC(=O)c2ccccc2Cn2cc([N+](=O)[O-])cn2)cc1
5375,CCC(=O)NNC(=O)Cn1nnc(-c2ccccc2)n1
5376,NC(=O)Nc1cccc([N+](=O)[O-])c1
5377,CC(Sc1nc2sc3c(c2c(=O)n1-c1ccccc1)CCCC3)C(=O)Nc1nccs1
5378,O=C1C(=CNc2ccc3c(c2)OCO3)CCc2ccccc21
5379,Clc1ccc(-c2csc3sc4ccccc4[n+]23)cc1
5380,CNC(=O)c1ccc(NC(=O)COc2ccc(-c3nn(C)c(=O)c4ccccc34)cc2)cc1
5381,CC(C)C(C)(C#N)NC(=O)CSc1nc2ccc([N+](=O)[O-])cc2s1
5382,CN(Cc1ccccc1)C1=NCC(CBr)S1
5383,CC(C)(C)C1COC(c2cccc(C3=NC(C(C)(C)C)CO3)n2)=N1
5384,Cc1cc(Cc2c(F)c(F)c(Cc3cc(C)no3)c(F)c2F)on1
5385,O=C1C(=O)N2CCCc3cccc1c32
5386,Cc1ccc2c(c1)S(=O)(=O)N(C)C(c1ccccc1)=C2
5387,CC(=O)OC(C)COc1ccccc1
5388,CC1CCc2c(sc3nc(C4CC4)n4c(SCc5ccccn5)nnc4c23)C1
5389,O=C(COc1ccc(Cl)cc1Cl)NCCc1ccc(F)cc1
5390,Cc1cc2oc(=O)cc(CSc3nncn3-c3ccccc3)c2cc1C(C)C
5391,CC(C)(C)OC(=O)NC(CC(=O)[O-])c1ccccc1[N+](=O)[O-]
5392,CC[NH+](CC)Cc1ccc(C(=O)[O-])cc1
5393,CSc1nc(NCC[NH3+])c2sc3nc(-c4ccccc4)c4c(c3c2n1)CC(C)(C)OC4
5394,COc1ccc(-c2nnc(SCC(=O)N3CCCCC3C)n2N)cc1
5395,CCC(C#N)NC(=O)NC(C#N)CC
5396,O=c1c2c3c(sc2ncn1N=Cc1c(F)cccc1Cl)CCCC3
5397,Cc1ccc(NC(=O)CSSCC(=O)Nc2ccc(C)cc2)cc1
5398,COCCNC(=O)c1ccc2c(c1)NC(=O)C(=Cc1ccccc1)S2
5399,CC(NC(=O)CN1C(=O)NC(Cc2c[nH]c3ccccc23)C1=O)c1ccccc1
5400,COC(=O)c1cn(NC(=O)c2ccc(OC)c(OC)c2)c(=O)c2ccccc12
5401,COc1cc(C#N)ccc1OC(=O)c1ccc(C#N)cc1
5402,O=C1NC(Nc2ccc(F)cc2)(C(F)(F)F)C(=O)N1Cc1ccccc1
5403,COc1ccc(C(CC(=O)[O-])C(=O)[O-])cc1Br
5404,CN(C)S(=O)(=O)c1ccccc1C=NO
5405,CCc1cccc(C)c1NC(=O)c1cc(-c2ccccn2)nc2c(C)cc(C)cc12
5406,O=C(NCc1ccccc1)c1cc2sccc2nc1C(F)(F)F
5407,CCOc1ccc(C2CC(c3ccccc3OC)n3nc(N)nc3N2)cc1
5408,O=c1cccc(-c2ccccc2)n1Cc1ccc(F)cc1F
5409,Cc1ccccc1C(=O)NN=Cc1cc(Br)ccc1O
5410,Cc1ccc(NC(=O)CSc2nnc(C3CC3)n2C)cc1Cl
5411,CC1CCCCN1C(=O)CSc1nnc(Nc2ccccc2F)s1
5412,Cc1c(Cl)cccc1N1C(=O)CSC12C(=O)Nc1ccccc12
5413,Cc1ccc(N2C(=O)C(=Cc3sccc3C)SC2=S)cc1C
5414,CCOC(=O)N1CC[NH+](C2C3CC4CC(C3)CC2C4)CC1
5415,Cc1c(Cl)cccc1NC(=S)NC(=O)c1ccc(Cl)cc1
5416,Cc1c(N=Cc2ccc3c4c(cccc24)CC3)c(=O)n(-c2ccccc2)n1C
5417,O=C([O-])C=NN1CC(=O)N2Cc3[nH]c4ccccc4c3CC2C1=O
5418,C=C(C)C1CC=C(C)C(=O)C1
5419,O=C1CC(c2cc(Br)ccc2F)c2cc3c(cc2N1)OCO3
5420,Cc1cc(C)n2c(SCc3ccc(Cl)cc3Cl)nnc2n1
5421,CN1C(=O)c2ccc(NC(=O)C=Cc3ccc(Cl)cc3)cc2C1=O
5422,O=C(NC(Oc1ccccc1Cl)C(Cl)(Cl)Cl)c1ccco1
5423,O=[N+]([O-])c1cn(Cc2ccc(Cl)cc2)cn1
5424,N#Cc1c(NC(=O)Cn2ccc([N+](=O)[O-])n2)sc2c1CCCC2
5425,Cc1c(S(=O)(=O)N2CCCC(C(=O)N3CCN(C(=O)c4ccco4)CC3)C2)cnn1C
5426,CCc1noc(C)c1C(=O)NC(C)c1cccc(OC)c1
5427,COc1ccc([N+](=O)[O-])cc1NC(=O)C(C)OC(=O)c1cc(C)cc(C)c1
5428,CCOC(=O)C(C#N)NC(C)=O
5429,O=c1c2c(ncn1CCO)nc1n2CCC1
5430,CC1CC(C)CN(S(=O)(=O)c2cccc(C(=O)N3C(=O)c4cccc(N)c4C3=O)c2)C1
5431,N#CC(=Cc1c(Cl)cccc1Cl)C(=O)NCc1cccnc1
5432,COc1cc(C=C(C#N)C(=O)Nc2cc(Cl)ccc2Cl)cc(OC)c1OC
5433,O=c1c2c(n3nnnc3n1-c1ccccc1)-c1ccccc1CC21CCCCC1
5434,Fc1ccc(-c2cc(NC3CC3)nc(-c3cccnc3)n2)cc1
5435,CCc1ccc(Cn2cnc3sc(C)c(C)c3c2=O)cc1
5436,COc1ccccc1C(=O)CN1C(=O)NC2(CCCc3ccccc32)C1=O
5437,COc1ccc(C=NNC(=O)c2ccc(N3Cc4ccccc4C3)cc2)cc1
5438,O=C(COC(=O)c1cn(-c2ccccc2)nc1-c1ccccc1)NCC1CCCO1
5439,Cc1nn(C)c2oc(=O)cc(-c3ccccc3)c12
5440,CCc1c(C)sc(NC(=O)c2ccc(Br)o2)c1C(=O)OC
5441,CC(NC(=O)C(=O)NCC[NH+](C)C)c1ccccc1
5442,COc1cc(C=NNC(=O)Cn2cnc3sc(C)c(C)c3c2=O)ccc1OC(C)C
5443,CN(C=CC=O)c1ccccc1
5444,COc1ccccc1N1CC[NH+](CC(=O)Nc2ccc3c(c2)OCO3)CC1
5445,COc1ccc(C2Nc3ccccc3C(=O)N2c2ccccc2)c(OC)c1
5446,CC1CCCC(C)N1C(=O)c1ccccc1
5447,O=C([O-])C[NH2+]C1C2CC3CC(C2)CC1C3
5448,CCOc1cc2[nH]c(=S)n(C(C)CC)c(=O)c2cc1OCC
5449,CCC(C)c1ccc(NC(=S)N2CCN(S(C)(=O)=O)CC2)cc1
5450,O=C(c1ccc(-n2cccc2)cc1)N1CCN(c2ccccc2)CC1
5451,Cc1cc(C)c(S(=O)(=O)NCC2CCCO2)c(C)c1
5452,CCCCCn1c(=S)[nH]c2cc(C(=O)Nc3ccccc3F)ccc2c1=O
5453,Cc1ccc(CNC(=O)c2ccncc2)cc1
5454,O=C(N1CCc2ccccc21)C(F)(F)C1(F)OC(F)(F)C(F)(F)C1(F)F
5455,CCc1cc2c3c(c1)C1(C(=O)N3C(C)(C)CC2C)C(C#N)=C(N)Oc2cc(O)ccc21
5456,O=C(COc1cc(F)ccc1[N+](=O)[O-])Nc1cccc(Cl)c1
5457,COc1ccc(C(=O)NN=Cc2cccn2-c2ccc([N+](=O)[O-])cc2)c(OC)c1
5458,CCOC(=O)C1=C(C)NC(=Cc2cccc(Br)c2)C1=O
5459,CCC(C)C(=O)NCc1ccccn1
5460,O=C(c1ccccc1)N1CC(O)N(c2ccc(Cl)cc2)C1=S
5461,O=C(CCc1ccccc1)NN=Cc1ccccc1O
5462,CC(=O)Nc1sc(C)c(C)c1C(=O)OCC(=O)NNC(=O)c1ccccc1
5463,CCc1cc(OCCSc2ncccn2)ccc1Cl
5464,c1cncc(-c2cc(N3CCCCC3)nc(-c3ccncc3)n2)c1
5465,Cc1nn(-c2ccccc2)c(Cl)c1C=NNS(=O)(=O)c1ccc(Br)cc1
5466,CCC(Oc1ccccc1)C(=O)Nc1nc(C)cs1
5467,CC1CNc2ccccc2C(=O)N1
5468,COc1ccccc1C=C1N=C(c2cccc([N+](=O)[O-])c2)OC1=O
5469,CC(=O)NCc1ccc(NC(C)=O)cc1
5470,Cc1ccc(S(=O)(=O)Oc2ccccc2C=C2C(=O)NC(=O)NC2=O)cc1
5471,CCOC(=O)c1c(NC(=O)c2cccc([N+](=O)[O-])c2)sc2c1C(C)CCC2
5472,O=C([O-])c1cnn(-c2ccc(Br)cc2)c1C(F)(F)F
5473,CCOc1ccc(-c2nnc(SC3CCOC3=O)n2-c2ccccc2F)cc1
5474,Cc1ccc2nc(-c3ccc([N+](=O)[O-])cc3)c(C=CC(=O)[O-])n2c1
5475,CN(C)C(=O)C(c1ccccc1)C(O)c1ccccc1
5476,CC[NH+]1CCN(C2=NC(=O)C(=Cc3ccc(Cl)cc3)S2)CC1
5477,O=c1c2ccccc2[nH]c(=S)n1-c1ccccc1
5478,CC(Cc1nnc(SCc2nc3sc4c(c3c(=O)[nH]2)CCCC4)o1)c1ccccc1
5479,O=C(c1ccc(Cl)cc1)N1CC[NH+](Cc2ccccc2)CC1
5480,CNC(=O)NC(=O)CSc1ccc(C)c(C)c1
5481,COc1ccc(OC)c(NC(=O)CSc2nnc(-c3ccc(C)cc3)n2N)c1
5482,Cc1ccc(C=C2SC(=O)N(CC(=O)Nc3cccc(C)c3)C2=O)cc1
5483,COc1cc(C(=O)NNC(=O)c2cccc3ccccc23)cc(OC)c1OC
5484,O=[N+]([O-])c1ccccc1S(=O)(=O)Oc1ccc(C(=S)N2CCOCC2)cc1
5485,Cc1ccc(N2C(=O)N=C([O-])C(=Cc3ccc([N+](=O)[O-])s3)C2=O)cc1
5486,COc1cccc(OC)c1OCCC[NH+]1CC(C)OC(C)C1
5487,CCCCOc1ccccc1NC(=O)CCl
5488,CCc1ccc2nc(SCC(=O)NC(C)CC)c(C#N)cc2c1
5489,Cc1nnsc1C(=O)NNc1ccccc1F
5490,COC(=O)c1ccccc1NCN1C(=O)c2ccc(Br)cc2C1=O
5491,CCOC(=O)C1C(c2cccc(Oc3ccccc3)c2)NC(=S)NC1(O)C(F)(F)F
5492,O=Cc1ccsc1Sc1ccc(Cl)cc1
5493,COc1ccc(CN2C(=O)C(NC(=O)c3ccco3)(C(F)(F)F)C3=C2CC(C)(C)CC3=O)cc1
5494,Cc1cccc(C)c1NC(=O)Nc1ccccc1C(F)(F)F
5495,N#CC(=Cc1cc2c(cc1Cl)OCO2)C(=O)NC1CCCCCC1
5496,O=c1c2ccc([N+](=O)[O-])cc2sn1Cc1ccccc1
5497,CCCC(=O)Nc1sc(C)c(CC)c1C(=O)OCC
5498,O=C(CC1(O)C(=O)Nc2cc(Cl)cc(Cl)c21)c1ccccc1
5499,C=CCNC(=O)CN1C(=O)NC(C)(c2ccc(Cl)cc2)C1=O
5500,Cc1cccc(OCC(=O)NN=Cc2ccc(Br)s2)c1C
5501,CN(C(=O)c1cccc([N+](=O)[O-])c1)c1nnc(-c2ccncc2)s1
5502,COc1ccc(OCC(O)C[NH+]2CCOCC2)cc1
5503,CCOC(=O)c1c(C)c2c(n1C)CCCC2=O
5504,NNc1ccc(Cl)cc1C(F)(F)F
5505,CCCCOc1ccc(C2c3c(oc4ccccc4c3=O)C(=O)N2c2ccccn2)cc1OC
5506,CCCCC(CC(C)O)c1nnc([S-])n1-c1ccccc1
5507,Cc1nn(-c2ccccc2)c(C)c1C=CC(=O)OCC(=O)c1c(C)[nH]c2ccccc12
5508,COc1cc(Cl)c(C=C2N=C(c3ccccc3)OC2=O)cc1OC
5509,Cc1ccc(SC(CC(=O)c2ccc(C)cc2)C(=O)[O-])cc1
5510,OC(c1ccccc1)(c1ccccc1)C1CCC[NH2+]1
5511,O=Cc1cscc1-c1cscc1C=O
5512,CCCN1C(=O)C(=Cc2ccc(OCc3ccc(Cl)cc3)cc2)NC1=S
5513,CCOc1cc(C=C2SC(=S)N(CC)C2=O)ccc1OCc1ccccc1
5514,COc1ccc(N2C(=O)CC([NH+]3CCc4ccccc4C3)C2=O)cc1
5515,Cc1ccccc1NC(=O)Cc1c(F)cccc1Cl
5516,CC(C)Cn1c(SC(C)C(=O)NC(N)=O)nc2ccccc21
5517,O=C(CN1C(=O)c2cccc([N+](=O)[O-])c2C1=O)NCc1ccccc1
5518,Cc1ccc(Cn2c(NCc3nc4ccccc4n3C)nc3ccccc32)cc1
5519,Cc1nc(C)c(Cl)c(N)n1
5520,COC(=O)c1cc(N2C(=O)C3C4C=CC(C4)C3C2=O)ccc1Cl
5521,CN(Cc1ccnn1C)C(=O)c1ccnn1C(F)F
5522,CCCC(=O)Nc1ccc(C(=O)NNC(=O)c2ccc(C(C)(C)C)cc2)cc1
5523,O=[N+]([O-])c1ccc(F)c(C(F)(F)F)c1
5524,CSc1scc(N)c1S(=O)(=O)C(C)C
5525,Cc1ccc(C2=NC(=Cc3cccc4ccccc34)C(=O)N2)cc1
5526,Cc1cccc(C)c1OCC(=O)NN=Cc1ccncc1
5527,COc1cccc2c(Nc3ccccc3)cc(C)nc12
5528,O=C(CCSc1ccccc1)NCC1CCCO1
5529,c1csc(C2[NH2+]CCc3ccccc32)c1
5530,CCOC(=O)c1c(NC(=O)c2ccc(F)c(S(=O)(=O)N3CCOCC3)c2)sc(C)c1C
5531,Cc1ccccc1C(=O)CCc1ccccc1
5532,O=C(CSc1nnc(NC(=O)c2ccccc2)s1)Nc1cccc([N+](=O)[O-])c1
5533,Cc1ccc(S(=O)(=O)NCC(=O)OCC(=O)N2CC(C)OC(C)C2)cc1
5534,COc1ccc(NC(=S)Nc2ccc(C(C)=O)cc2)cc1
5535,O=c1[nH]c(-c2ccc(Cl)cc2)cs1
5536,COc1cc2ccccc2cc1C(=O)OCC(=O)Nc1ccc(C(N)=O)cc1
5537,O=C(COC(=O)c1ccc(Br)cc1)NCC1CCCO1
5538,COc1ccc(NC(=O)COC(=O)c2cc3c(C)nn(-c4ccc(Cl)cc4)c3s2)cc1
5539,COC(=O)c1sc(NC(=O)C2CCCO2)c(C(=O)OC)c1C
5540,C[NH+](CC(=O)Nc1ccccc1Cl)C(C(=O)Nc1ccc(F)cc1)c1ccccc1
5541,N#CC(=Cc1ccc(-c2cccc([N+](=O)[O-])c2)o1)C(N)=O
5542,O=C(Cc1cccc2ccccc12)Nc1ccc2c(c1)OCO2
5543,COC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)C1=Cc1ccccc1F
5544,Cc1ccc(S(=O)(=O)N2CC3CCCC2C3)cc1
5545,CC(Oc1ccc(Cl)cc1Cl)C(=O)Nc1ccccn1
5546,CC[NH+](CC)CCCN1C(=O)CSC1c1ccc2c(c1)OCO2
5547,CC(Sc1ccccc1)C(=O)NC1CC2CCC1C2
5548,O=C(NNS(=O)(=O)c1ccc(Cl)cc1)c1ccc([N+](=O)[O-])cc1
5549,CCOC(=O)NN=Cc1c(OC)ccc2ccccc12
5550,Cc1ccc(C[n+]2cc(O)on2)cc1C
5551,CC(C)(C)c1ccc(NC(=O)Nc2ccc(OCC(=O)N3CCOCC3)cc2)cc1
5552,O=C(COC(=O)c1ccc(Cl)cc1)Nc1nc2ccc([N+](=O)[O-])cc2s1
5553,Cc1ccc(Cl)cc1NC(=O)C=Cc1ccccc1Cl
5554,CCOc1cccc(NC(=O)C(C#N)=Cc2cc(C)n(-c3ccc(CC)cc3)c2C)c1
5555,Cc1nc(-c2cnccn2)sc1C(=O)Nc1ccc(N2CCOCC2)cc1
5556,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1
5557,COC(=O)c1ccc(C(=O)OC)c(NC(=O)c2ccc(Cl)cc2[N+](=O)[O-])c1
5558,O=C1CCN1C1(C(=O)NC2CCCCC2)CCCCC1
5559,CC(=O)c1ccc(NC(=O)C(Cc2ccccc2)NC(=O)c2ccco2)cc1
5560,CC12CCC(C(=O)Nc3cccc(Cl)c3Cl)(CC1=O)C2(C)C
5561,Cc1cccc(C(=O)NC(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])C(Cl)(Cl)Cl)c1
5562,CC1CC(C)CN(S(=O)(=O)c2ccc(C(=O)Nc3nc4ccccc4s3)cc2)C1
5563,CC(NCC1CCCO1)=C1C(=O)NC(=O)N(c2ccc(Cl)cc2)C1=O
5564,CN(C)c1ccc(Br)cc1
5565,Clc1ccccc1NCn1nnc2ccccc21
5566,O=C(NCc1ccccc1Cl)c1cccc(F)c1
5567,COCCn1c([S-])nc2cc(C(=O)N3CCCC(C)C3)ccc2c1=O
5568,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)N2CCC(=O)c3ccccc32)cc1
5569,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1Cc1ccc([N+](=O)[O-])cc1
5570,O=C(COC(=O)C=Cc1ccc(F)cc1)NCC1CCCO1
5571,COc1ccc(S(=O)(=O)NCCN2CCNC2=O)cc1OC
5572,CCc1oc2cc(OCC(=O)OC)ccc2c(=O)c1-c1ccc2c(c1)OCCO2
5573,CC(C(=O)Oc1cccc2cccnc12)(c1ccccc1)c1ccccc1
5574,NC(=O)c1c(NC(=O)CSc2nnc(-c3ccccc3)c(-c3ccccc3)n2)sc2c1CCC2
5575,COc1ccc(C(NC(=O)COc2ccccc2)c2cc(Cl)c3cccnc3c2O)cc1
5576,CCOC(=O)C(C)NC(=O)COc1ccc(Cl)cc1
5577,COc1ccccc1C=CC=c1sc2nc(-c3ccccc3C)nn2c1=O
5578,Cc1ccc(S(=O)(=O)NC(C)(C)CCl)cc1
5579,Cc1ccc(C=C2CCC(C3CCCC3)C2=O)o1
5580,COc1ccc(C[NH2+]Cc2ccc(C)cc2)cc1OC
5581,Cc1ccc(NC(=O)c2ccc3ccccc3c2)cc1
5582,O=C1NC(CO)C(=O)NC1CO
5583,O=C(COC(=O)c1cccnc1Cl)NCC1CCCO1
5584,CCOc1cc(C=NNC(=O)c2ccc(CC)cn2)ccc1O
5585,CC1=C(C(=O)OCc2ccccc2)C(c2cccc([N+](=O)[O-])c2)CC(=O)N1
5586,CC(CCc1ccccc1)NC(=O)CSc1ncnc2ccccc12
5587,CCN1C(=O)CC(c2ccc(OC(C)C)cc2)C1=O
5588,N#Cc1ccc(NC(=O)CSc2nc3ccccc3c(=O)n2-c2ccccc2)cc1
5589,Cc1onc(-c2ccccc2)c1C(=O)NC1CC2CCC1(C)C2(C)C
5590,Cc1cc(C)n(C)c(=O)c1[N+](=O)[O-]
5591,CCOC(=O)c1c(Cl)cc(C)nc1Cl
5592,N#CC(=Cc1ccc([N+](=O)[O-])cc1)C(=O)Nc1sc2c(c1C(N)=O)CCCC2
5593,CS(=O)(=O)c1ccc(N2CC[NH2+]CC2)c(N)c1
5594,CCOC(=O)c1c(C)c(C)cc(C)c1C
5595,Cc1cc(C)n(C(=O)CCC(=O)Nc2ccccc2Cl)n1
5596,C=CCn1c(Cc2ccc(O)c(Cl)c2)n[nH]c1=S
5597,Cc1ccc(S(=O)(=O)Oc2ccccc2C=NO)cc1
5598,O=C(CCNC(=O)c1ccc(Br)cc1)Nc1nccs1
5599,CNC(=S)N1CCN(CCN=Cc2c([O-])[nH]c(=S)[nH]c2=O)CC1
